iddesa,pop2020
3502120011,1834
3502120012,5316
3502120013,3291
3502120014,3481
3502120015,6012
3502120016,7297
3502130001,3277
3502130002,2306
3502130003,1221
3502130004,3621
3502130005,3573
3502130006,4348
3502130007,2679
3502130008,6448
3502130009,2989
3502130010,1169
3502130011,906
3502130012,5939
3502130013,3744
3502140001,5348
3502140002,2943
3502140003,3106
3502140004,3355
3502140005,1812
3502140006,2729
3502140007,2859
3502140008,5000
3502140009,2119
3502140010,3887
3502150001,2596
3502150002,1703
3502150003,4968
3502150004,3590
3502150005,3629
3502150006,2062
3502150007,3780
3502150008,2388
3502150009,2336
3502150010,5425
3502150011,3479
3502150012,1648
3502160001,1608
3502160002,1668
3502160003,2185
3502160004,4189
3502160005,3335
3502160006,2715
3502160007,1790
3502160008,5453
3502160009,5109
3502160010,1374
3502160011,1257
3502160012,4555
3502160013,4183
3502160014,2784
3502160015,6028
3502160016,2708
3502160017,4997
3502160018,3633
3502170001,4606
3502170002,2813
3502170003,4069
3502170004,4738
3502170005,5284
3502170006,5231
3502170007,4138
3502170008,1086
3502170009,2412
3502170010,2941
3502170011,1616
3502170012,8353
3502170013,4425
3502170014,4492
3502170015,3823
3502170016,8918
3502170017,1499
3502170018,2615
3502170019,7799
3502180001,3815
3502180002,4380
3502180003,7345
3502180004,3112
3502180005,2453
3502180006,4919
3502180007,1500
3502180008,4507
3502180009,6786
3502180010,5517
3502180011,3291
3502180012,4708
3502180013,5039
3502180014,5241
3502180015,4217
3502190001,4754
3502190002,3224
3502190003,5128
3502190004,6426
3502190005,1957
3502190006,2037
3502190007,1876
3502190008,3707
3502190009,4685
3502190010,1231
3502190011,4165
3502190012,3163
3502190013,3138
3502190014,2770
3502190015,5283
3502190016,2927
3502190017,2955
3502200001,1523
3502200002,3751
3502200003,3869
3502200004,2385
3502200005,1668
3502200006,3286
3502200007,1635
3502200008,7379
3503010001,5851
3503010002,5656
3503010003,5199
3503010004,3792
3503010005,2485
3503010006,6361
3503010007,3277
3503010008,4217
3503010009,4471
3503010010,5319
3503010011,2950
3503010012,2543
3503010013,4277
3503010014,4465
3503010015,4437
3503010016,5665
3503010017,2812
3503020001,2740
3503020002,2556
3503020003,3125
3503020004,8688
3503020005,6867
3503020006,6759
3503020007,2931
3503020008,4575
3503020009,6082
3503020010,5773
3503020011,7741
3503030001,8159
3503030002,12069
3503030003,6069
3503030004,6137
3503030005,5418
3503030006,4568
3503030007,2780
3503030008,6084
3503030009,3233
3503030010,2423
3503030011,5321
3503030012,6403
3503040001,7675
3503040002,4072
3503040003,3945
3503040004,6136
3503040005,4675
3503040006,4295
3503040007,3351
3503050001,7312
3503050002,7558
3503050003,4563
3503050004,5700
3503050005,9057
3503050006,7219
3503050007,10723
3503050008,4310
3503050009,5712
3503050010,7347
3503060001,5020
3503060002,4606
3503060003,1899
3503060004,3222
3503060005,11011
3503060006,9581
3503060007,4991
3503060008,4957
3503060009,3188
3503060010,3905
3503070005,5236
3503070006,6657
3503070007,4595
3503070008,5371
3503070009,1321
3503070013,6570
3503070014,4421
3503070015,4657
3503070016,2814
3503070017,1267
3503070018,3116
3503070019,2414
3503071001,2320
3503071002,1482
3503071003,3333
3503071004,4318
3503071005,4638
3503071006,7523
3503071007,4232
3503080001,2806
3503080002,5391
3503080003,9701
3503080004,6957
3503080005,4703
3503080006,3078
3503080007,3030
3503080008,2829
3503080009,3886
3503080010,5947
3503080011,5339
3503090001,3582
3503090002,2035
3503090003,1650
3503090004,5951
3503090005,2595
3503090006,4124
3503090007,5989
3503090008,2356
3503090009,3002
3503090010,2744
3503090011,3999
3503090012,4271
3503090013,3683
3503090014,5521
3503100001,4897
3503100002,8199
3503100003,3803
3503100004,4338
3503100005,7065
3503100006,5199
3503100007,3635
3503100008,3700
3503100009,5877
3503100010,7232
3503110001,3585
3503110002,4702
3503110003,4932
3503110004,5891
3503110005,6665
3503110006,6929
3503110007,2947
3503110008,5350
3503110009,4430
3503110010,3491
3503110011,3150
3503110012,5002
3503110013,2703
3503120001,3726
3503120002,2132
3503120003,6116
3503120004,4498
3503120005,1890
3503120006,2168
3503120007,1816
3503120008,3792
3503120009,2166
3503120010,1231
3503120011,3029
3503120012,2743
3503120013,1534
3503120014,8285
3503120015,2257
3503130001,1946
3503130002,5786
3503130003,2246
3503130004,4438
3503130005,3054
3503130006,3415
3503130007,3994
3503130008,1086
3504010001,3111
3504010002,4162
3504010003,10175
3504010004,4806
3504010005,3395
3504010006,4040
3504010007,2794
3504010008,2793
3504010009,1736
3504010010,2809
3504020001,3293
3504020002,3029
3504020003,1514
3504020004,2052
3504020005,6251
3504020006,2424
3504020007,3037
3504020008,3304
3504020009,2719
3504020010,2834
3504020011,919
3504020012,2110
3504020013,2878
3504020014,3111
3504020015,2326
3504020016,1639
3504020017,1512
3504020018,2357
3504030001,2175
3504030002,2301
3504030003,2892
3504030004,3701
3504030005,3186
3504030006,3167
3504030007,3719
3504030008,1368
3504030009,2417
3504030010,1245
3504030011,3555
3504030012,1147
3504030013,2411
3504030014,3163
3504030015,2194
3504030016,2542
3504030017,6411
3504030018,3219
3504030019,6672
3504040001,5492
3504040002,3298
3504040003,4430
3504040004,8513
3504040005,7754
3504040006,7995
3504040007,6308
3504040008,6970
3504040009,3666
3504050001,5227
3504050002,4670
3504050003,4365
3504050004,3141
3504050005,2186
3504050006,2537
3504050007,7769
3504060001,4426
3504060002,3035
3504060003,2954
3504060004,3128
3504060005,5747
3504060006,2859
3504060007,6492
3504060008,5189
3504060009,3087
3504060010,2292
3504060011,2873
3504060012,4171
3504060013,5253
3504060014,7260
3504060015,4065
3504060016,3709
3504060017,1142
3504070001,1036
3504070002,4551
3504070003,2248
3504070004,1450
3504070005,1645
3504070006,2412
3504070007,3944
3504070008,7384
3504070009,3025
3504080001,7995
3504080002,4056
3504080003,3573
3504080004,4473
3504080005,5076
3504080006,9828
3504080007,4378
3504080008,2982
3504080009,4341
3504080010,4643
3504080011,1384
3504080012,5466
3504080013,4267
3504080014,6164
3504080015,8789
3504080016,3450
3504090001,2268
3504090002,2012
3504090003,3312
3504090004,3194
3504090005,4098
3504090006,2553
3504090007,3797
3504090008,3050
3504090009,6159
3504090010,4270
3504090011,16494
3504090012,2968
3504090013,4454
3504090014,4448
3504090015,3848
3504090016,8608
3504090017,3631
3504090018,6101
3504100001,4006
3504100002,3467
3504100003,2043
3504100004,5296
3504100005,2138
3504100006,2877
3504100007,4160
3504100008,2761
3504100009,5074
3504100010,5649
3504100011,3594
3504100012,2901
3504100013,6295
3504100014,6170
3504100015,5583
3504100016,3049
3504100017,4438
3504110001,3864
3504110002,6585
3504110003,4331
3504110004,2854
3504110005,2864
3504110006,4419
3504110007,4165
3504110008,4409
3504110009,4843
3504110010,7294
3504110011,6807
3504110012,9556
3504110013,3679
3504110014,3494
3504110015,4762
3504110016,4917
3504110017,2363
3504120001,4782
3504120002,5155
3504120003,3423
3504120004,6573
3504120005,9801
3504120006,7637
3504120007,2632
3504120008,1025
3504120009,5250
3504120010,4399
3504120011,3363
3504120012,4467
3504120013,5082
3504120014,8650
3504130001,6204
3504130002,10092
3504130003,2196
3504130004,2418
3504130005,5947
3504130006,8587
3504130007,6197
3504130008,2987
3504130009,3004
3504130010,2558
3504130011,1141
3504130012,3587
3504130013,2289
3504130014,9196
3504130015,4529
3504130016,6477
3504130017,4144
3504130018,4227
3504130019,3293
3504140001,4011
3504140002,5328
3504140003,6773
3504140004,5318
3504140005,5408
3504140006,4451
3504140007,3122
3504140008,6468
3504140009,4483
3504140010,2029
3504140011,2535
3504140012,4113
3504140013,6733
3504150001,2963
3504150002,3649
3504150003,2117
3504150004,2003
3504150005,2670
3504150006,2756
3504150007,2248
3504150008,2710
3504150009,2767
3504150010,4676
3504150011,3384
3504150012,4763
3504150013,3164
3504160001,5765
3504160002,4320
3504160003,3535
3504160004,7601
3504160005,3114
3504160006,3974
3504160007,1330
3504160008,3658
3504160009,3603
3504160010,4691
3504160011,2973
3504160012,4048
3504160013,1937
3504170001,2625
3504170002,2578
3504170003,2199
3504170004,1649
3504170005,1982
3504170006,2639
3504170007,2514
3504170008,3647
3504170009,2503
3504170010,3177
3504170011,2541
3504170012,3205
3504170013,3444
3504170014,4401
3504170015,2374
3504170016,1945
3504170017,8731
3504170018,2071
3504170019,2509
3504170020,3891
3504180001,3787
3504180002,5118
3504180003,3191
3504180004,2818
3504180005,4030
3504180006,1902
3504180007,2331
3504180008,1275
3504180009,1268
3504180010,1785
3504180011,5301
3504190001,3640
3504190002,3309
3504190003,5315
3504190004,3633
3504190005,3697
3504190006,3350
3504190007,6937
3504190008,2947
3504190009,4009
3504190010,4768
3504190011,3209
3505010001,1798
3505010002,1092
3505010003,3258
3505010004,3143
3505010005,3360
3505010006,3301
3505010007,1582
3505010008,1367
3505010009,3165
3505010010,2060
3505010011,5526
3505020001,2879
3505020002,3508
3505020003,3739
3505020004,3444
3505020005,3553
3505020006,9631
3505020007,5640
3505020008,4157
3505030001,2309
3505030002,5489
3505030003,3030
3505030004,2584
3505030005,7874
3505030006,6223
3505030007,5071
3505030008,2478
3505030009,3082
3505030010,5568
3505040001,2904
3505040002,4874
3505040003,5079
3505040004,2868
3505040005,4092
3505040006,1442
3505040007,3324
3505040008,1827
3505050001,4262
3505050002,5869
3505050003,4593
3505050004,1732
3505050005,4960
3505050006,4809
3505050007,3999
3505050008,2174
3505050009,2160
3505050010,5191
3505050011,4286
3505050012,6915
3505060001,4193
3505060002,6952
3505060003,6375
3505060004,1195
3505060005,3584
3505060006,8010
3505060007,2001
3505060008,5985
3505060009,2097
3505060010,3769
3505060011,3593
3505070001,2074
3505070002,4688
3505070003,3566
3505070004,3279
3505070005,4988
3505070006,4083
3505070007,7649
3505070008,4192
3505070009,3772
3505070010,4334
3505070011,7964
3505070012,3373
3505070013,7211
3505070014,4946
3505070015,3975
3505080001,5514
3505080002,6072
3505080003,8760
3505080004,6193
3505080005,7048
3505080006,5725
3505080007,5442
3505080008,3529
3505080009,6938
3505080010,8896
3505080011,13677
3505080012,5297
3505090001,3600
3505090002,4305
3505090003,5603
3505090004,2868
3505090005,2191
3505090006,4589
3505090007,3740
3505090008,10905
3505090009,3325
3505090010,6531
3505090011,5337
3505090012,4247
3505090013,2881
3505090014,5772
3505100001,4493
3505100002,9223
3505100003,6219
3505100004,3694
3505100005,4279
3505100006,4713
3505100007,5507
3505100008,9078
3505110001,6519
3505110002,7591
3505110003,5478
3505110004,1433
3505110005,7277
3505110006,3107
3505110007,5839
3505110008,1610
3505110009,5101
3505110010,2481
3505120001,4263
3505120002,1880
3505120003,4376
3505120004,3306
3505120005,4701
3505120006,3685
3505120007,4782
3505120008,5720
3505120009,3423
3505120010,4601
3505130001,2382
3505130002,2117
3505130003,4037
3505130004,3597
3505130005,3833
3505130006,4537
3505130007,4507
3505130008,8303
3505130009,2787
3505130010,4362
3505140001,6726
3505140002,6459
3505140003,7793
3505140004,9665
3505140005,1491
3505140006,5681
3505140007,7864
3505140008,3678
3505140009,6854
3505150001,1690
3505150002,2023
3505150003,3330
3505150004,5295
3505150005,2864
3505150006,11169
3505150007,6740
3505150008,7650
3505150009,4351
3505150010,3089
3505150011,7198
3505150012,4353
3505150013,6634
3505150014,8235
3505160001,2108
3505160002,6111
3505160003,4617
3505160004,9217
3505160005,8114
3505160006,8094
3505160007,11973
3505160008,9844
3505160009,7178
3505170001,6659
3505170002,2303
3505170003,4747
3505170004,5946
3505170005,3979
3505170006,9287
3505170007,7529
3505170008,10209
3505170009,6973
3505170010,9997
3505170011,2886
3505180001,3458
3505180002,3962
3505180003,8101
3505180004,2669
3505180005,5104
3505180006,6628
3505180007,7136
3505180008,6950
3505180009,1659
3505180010,3418
3505180011,5557
3505180012,5463
3505190001,4059
3505190002,6045
3505190003,4217
3505190004,3042
3505190005,4757
3505190006,9715
3505190007,4639
3505190008,12287
3505190009,6989
3505190010,9522
3505190011,6034
3505190012,2619
3505190013,12133
3505190014,16648
3505190015,6269
3505200001,6047
3505200002,6139
3505200003,3095
3505200004,3387
3505200005,5107
3505200006,2784
3505200007,3190
3505200008,3492
3505200009,3988
3505200010,2689
3505200011,3673
3505200012,3704
3505200013,6600
3505200014,3477
3505200015,4074
3505200016,6525
3505210001,6623
3505210002,6659
3505210003,5912
3505210004,7039
3505210005,1849
3505210006,2035
3505210007,4085
3505210008,4205
3505210009,2392
3505210010,1773
3505210011,5686
3505220001,3286
3505220002,2682
3505220003,3117
3505220004,2556
3505220005,2884
3505220006,2564
3505220007,6036
3505220008,3144
3505220009,5234
3505220010,4500
3505220011,1676
3505220012,3332
3506010001,5140
3506010002,3572
3506010003,4929
3506010004,2186
3506010005,2706
3506010006,3206
3506010007,6507
3506010008,3753
3506010009,4755
3506010010,4159
3506010011,3540
3506010012,4356
3506010013,3234
3506010014,2185
3506010015,4540
3506010016,5161
3506010017,6274
3506010018,2341
3506010019,3741
3506010020,4596
3506020001,4028
3506020002,7888
3506020003,6605
3506020004,4107
3506020005,4124
3506020006,3713
3506020007,3440
3506020008,5523
3506020009,4209
3506020010,2104
3506020011,4405
3506020012,10539
3506030001,2804
3506030002,6757
3506030003,3810
3506030004,3711
3506030005,6176
3506030006,7200
3506030007,7775
3506030008,4026
3506030009,3241
3506030010,5749
3506030011,2721
3506030012,2824
3506030013,3562
3506030014,4797
3506030015,4332
3506030016,3286
3506040001,3447
3506040002,1596
3506040003,2892
3506040004,3770
3506040005,3599
3506040006,4702
3506040007,3855
3506040008,3042
3506040009,4788
3506040010,4430
3506040011,4784
3506040012,3986
3506040013,5606
3506040014,4573
3506040015,4260
3506040016,5696
3506050001,3860
3506050002,4053
3506050003,5734
3506050004,7273
3506050005,5564
3506050006,5582
3506050007,5159
3506050008,7285
3506050009,3829
3506050010,2871
3506050011,6550
3506060001,5748
3506060002,4596
3506060003,6751
3506060004,4812
3506060005,4000
3506060006,4579
3506060007,3643
3506060008,3470
3506060009,5452
3506060010,7377
3506060011,5303
3506060012,8341
3506070001,10280
3506070002,1959
3506070003,3774
3506070004,6012
3506070005,5061
3506070006,3166
3506070007,3600
3506070008,6285
3506070009,4094
3506070010,4291
3506070011,2087
3506070012,8044
3506070013,5805
3506070014,5194
3506070015,2773
3506070016,4393
3506070017,5613
3506070018,8855
3506080001,6323
3506080002,4704
3506080003,3615
3506080004,3637
3506080005,4577
3506080006,5346
3506080007,6007
3506080008,3020
3506080009,4329
3506080010,3685
3506090001,3136
3506090002,1293
3506090003,8342
3506090004,6054
3506090005,3120
3506090006,5910
3506090007,3756
3506090008,4919
3506090009,9604
3506090010,7316
3506090011,2863
3506090012,621
3506090013,5096
3506090014,8569
3506090015,1870
3506100001,2685
3506100002,1989
3506100003,5870
3506100004,4979
3506100005,3866
3506100006,2967
3506100007,2923
3506100008,2213
3506100009,9081
3506100010,1481
3506100011,4883
3506100012,4307
3506100013,5012
3506100014,6182
3506100015,3352
3506100016,3320
3506100017,1477
3506100018,3518
3506100019,5380
3506100020,5218
3506100021,3397
3506110001,8201
3506110002,9165
3506110003,7865
3506110004,8452
3506110005,6322
3506110006,3307
3506110007,16950
3506110008,4462
3506120001,7595
3506120002,7784
3506120003,7494
3506120004,6178
3506120005,16960
3506120006,10427
3506120007,6665
3506120008,7882
3506120009,9993
3506120010,7499
3506130001,12366
3506130002,5230
3506130003,3510
3506130004,3906
3506130005,1256
3506130006,3133
3506130007,2223
3506130008,7310
3506130009,2494
3506130010,2358
3506130011,398
3506130012,5396
3506140001,17887
3506140002,5427
3506140003,5640
3506140004,7800
3506140005,5698
3506140006,9821
3506140007,16734
3506140008,17657
3506140009,13947
3506140010,6963
3506141001,7314
3506141002,5260
3506141003,11247
3506141004,10388
3506141005,9949
3506141006,8072
3506141007,8093
3506141008,2685
3506150001,3767
3506150002,3672
3506150003,1369
3506150004,2523
3506150005,4503
3506150006,3767
3506150007,3253
3506150008,3754
3506150009,2384
3506150010,2532
3506150011,2556
3506150012,2159
3506160001,1588
3506160002,2443
3506160003,5659
3506160004,3967
3506160005,5047
3506160006,1809
3506160007,3771
3506160008,3213
3506160009,5025
3506160010,2520
3506160011,5377
3506160012,2317
3506160013,5410
3506160014,1999
3506160015,4860
3506160016,3491
3506160017,2743
3506170001,2291
3506170002,2502
3506170003,2346
3506170004,2983
3506170005,3625
3506170006,2376
3506170007,1615
3506170008,2081
3506170009,2322
3506170010,2447
3506170011,2796
3506170012,3420
3506170013,2172
3506170014,1406
3506170015,2989
3506170016,3793
3506170017,3167
3506170018,1960
3506170019,3659
3506170020,2958
